mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__C,param_classifier__solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.8256740093231201,0.1995837538050444,0.03540458679199219,0.0059672645185828085,0.1,lbfgs,"{'classifier__C': 0.1, 'classifier__solver': 'lbfgs'}",0.9604923047932152,0.9677487937260972,0.9668560476918212,0.9618986529621792,0.9667874319946403,0.9647566462335906,0.0029609882595698403,2
1.1604804992675781,0.0741182759885189,0.038116741180419925,0.013769913650032564,0.1,liblinear,"{'classifier__C': 0.1, 'classifier__solver': 'liblinear'}",0.960500396045507,0.9677478881150591,0.9668552486232581,0.9619016894227187,0.9667909987907497,0.9647592441994586,0.0029582650529849965,1
0.8100789546966553,0.046607119889634854,0.04044036865234375,0.007699570854137612,1.0,lbfgs,"{'classifier__C': 1, 'classifier__solver': 'lbfgs'}",0.9604883123989926,0.9677416553802671,0.9668469383102022,0.9618906090053109,0.9667866334581978,0.9647508297105942,0.002960848616904183,3
1.2112979888916016,0.094324018305756,0.033108854293823244,0.007052781254492574,1.0,liblinear,"{'classifier__C': 1, 'classifier__solver': 'liblinear'}",0.9604895899651437,0.9677438927722438,0.9668474710225777,0.9618865071200204,0.966783545783954,0.964750201332788,0.0029613771125544886,4
0.884467887878418,0.07703806755233908,0.031451749801635745,0.006528148976251632,10.0,lbfgs,"{'classifier__C': 10, 'classifier__solver': 'lbfgs'}",0.960483095670541,0.9677404834130413,0.9668459794279265,0.9618905024628359,0.966786314043621,0.9647492750035932,0.0029619551577942157,5
0.7657876491546631,0.12167539567639628,0.017192649841308593,0.004904131223001873,10.0,liblinear,"{'classifier__C': 10, 'classifier__solver': 'liblinear'}",0.9604880994713005,0.9677426675337804,0.9668469915814398,0.9618851220678446,0.9667831731336142,0.964749210757596,0.002961707082740792,6
