mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__learning_rate,param_classifier__max_depth,param_classifier__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
2.465874767303467,0.12776804058707386,0.06177821159362793,0.008243693524884741,0.01,3,100,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 100}",0.9584475701141113,0.9647860665782706,0.9696066879620701,0.9665641323127612,0.9649759924461588,0.9648760898826744,0.0036488901481652805,8
3.4386942386627197,0.07822192121395345,0.08250441551208496,0.007048854839325581,0.01,3,200,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 200}",0.9639514776197365,0.9681564659675346,0.9718573961346834,0.9696611569832851,0.9686968870540019,0.9684646767518483,0.0025868897028273846,7
2.452907848358154,0.3275978937059423,0.08513932228088379,0.010900680599484349,0.01,6,100,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 6, 'classifier__n_estimators': 100}",0.967879449935712,0.9712373935229831,0.9756366522018644,0.9729839932899389,0.9714134321761491,0.9718301842253295,0.0025279975604578582,6
3.5186803340911865,0.05285121846102134,0.10599851608276367,0.012837831022731281,0.01,6,200,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 6, 'classifier__n_estimators': 200}",0.9700664727981356,0.9729151850289297,0.9765753827145613,0.9745125411845065,0.9723438504500159,0.9732826864352297,0.002177838007861824,5
1.798757219314575,0.03635436313402781,0.061885929107666014,0.0015744869710616234,0.1,3,100,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 100}",0.9727591359289618,0.9752330189247831,0.9791859279572486,0.9775595668595307,0.9756185711989714,0.976071244173899,0.0021814653287867314,4
2.8356491565704345,0.13214851394328375,0.08265533447265624,0.014381069142977623,0.1,3,200,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 200}",0.974598174823208,0.9766441909755705,0.9802560722034716,0.9790350520331084,0.9773509321761491,0.9775768844423014,0.0019543787916790926,1
2.1925216197967528,0.029639471084368953,0.06725292205810547,0.006348184422967589,0.1,6,100,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 6, 'classifier__n_estimators': 100}",0.9742114171488269,0.9763691337190614,0.9801627792510447,0.9787819179926068,0.9770260768241723,0.9773102649871424,0.0020431323547447093,2
2.9650221347808836,0.21933701641506018,0.07960643768310546,0.02288601600227746,0.1,6,200,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 6, 'classifier__n_estimators': 200}",0.9739824664496947,0.9761554011973642,0.9793388379942141,0.978417887134362,0.9772239884683382,0.9770237162487945,0.0018626208140823841,3
