mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__C,param_classifier__solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.2237791061401366,0.15789475588969049,0.05192012786865234,0.004110125174487955,0.1,lbfgs,"{'classifier__C': 0.1, 'classifier__solver': 'lbfgs'}",0.9579210111298618,0.9619812510045003,0.9640972054805529,0.9623783801430408,0.9601942201060751,0.9613144135728062,0.0021019344122685316,1
1.346368932723999,0.12305394528158956,0.04455633163452148,0.006503381255798324,0.1,liblinear,"{'classifier__C': 0.1, 'classifier__solver': 'liblinear'}",0.9579132764786243,0.9619816528045645,0.9640970045805207,0.9623804895933784,0.9601908048055288,0.9613126456525233,0.002104982354218775,2
1.007237434387207,0.12797227559948873,0.048617219924926756,0.01198362939663131,1.0,lbfgs,"{'classifier__C': 1, 'classifier__solver': 'lbfgs'}",0.9579045875522341,0.9619821550546449,0.9640852017036322,0.9623763209177113,0.9601827688042429,0.961306206806493,0.002105136070631954,5
1.2911096572875977,0.15530784039425144,0.0417231559753418,0.009439927625382006,1.0,liblinear,"{'classifier__C': 1, 'classifier__solver': 'liblinear'}",0.9579030808019929,0.9619819541546127,0.9640885667791708,0.962374512817422,0.9601844764545161,0.9613065182015429,0.002106133154824442,4
1.066175603866577,0.09167979517880505,0.039270544052124025,0.007302313526262235,10.0,lbfgs,"{'classifier__C': 10, 'classifier__solver': 'lbfgs'}",0.9579027292269368,0.9619819541546127,0.9640850008036002,0.9623750652925104,0.9601826683542269,0.9613054835663775,0.0021055538317916313,6
0.9349716186523438,0.14718020030623025,0.02385702133178711,0.004749179599712309,10.0,liblinear,"{'classifier__C': 10, 'classifier__solver': 'liblinear'}",0.9579105643281904,0.9619813514545162,0.9640880143040822,0.9623745630424301,0.9601846773545484,0.9613078340967535,0.0021035142598959263,3
