mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__learning_rate,param_classifier__max_depth,param_classifier__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.753068780899048,0.21067381836563584,0.05549120903015137,0.006237823477053291,0.01,3,100,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 100}",0.9073675110669168,0.9064686251588548,0.9011704010514464,0.9447973072028679,0.9074227688825254,0.9134453226725222,0.01584617235207569,8
2.559769296646118,0.13450209032323812,0.057108831405639646,0.006423325412332976,0.01,3,200,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 200}",0.9662716680542454,0.9711470725111038,0.9715185328504544,0.9675815753114662,0.9704423865273061,0.9693922470509152,0.0020842188963455374,7
2.1304710865020753,0.1399936597943848,0.05508155822753906,0.013474940579046942,0.01,6,100,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 6, 'classifier__n_estimators': 100}",0.968805055116333,0.9732233456297557,0.9746775971432979,0.9697958475709594,0.9723548813068741,0.971771345353444,0.002172399030416178,6
3.0467602729797365,0.4015336854402643,0.07600188255310059,0.007008200973185054,0.01,6,200,"{'classifier__learning_rate': 0.01, 'classifier__max_depth': 6, 'classifier__n_estimators': 200}",0.9723267460603053,0.9768892857477706,0.9779157692238849,0.9733372395356111,0.976350731046804,0.9753639543228753,0.00215147997465994,5
1.625513744354248,0.45032666929206,0.04779143333435058,0.0025621106819237976,0.1,3,100,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 100}",0.975831136629312,0.9791248665022787,0.9801626967519887,0.9771329217526492,0.9787494812840358,0.9782002205840531,0.0015336007094729782,4
2.2731130599975584,0.38831440089848035,0.057311391830444335,0.005223253063157619,0.1,3,200,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 200}",0.9779246416959264,0.9806666426590955,0.9814661640276805,0.9791805083098869,0.980848088290448,0.9800172089966075,0.0012876724049241514,1
1.6796180725097656,0.12220402573082897,0.061987876892089844,0.0031132160416709512,0.1,6,100,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 6, 'classifier__n_estimators': 100}",0.977687360399282,0.980480246598951,0.980754993006552,0.9783560560021343,0.9804732552843815,0.9795503822582601,0.0012700153560042762,2
2.393416404724121,0.32501872069245236,0.060188674926757814,0.006735963857940988,0.1,6,200,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 6, 'classifier__n_estimators': 200}",0.9774447559103403,0.9799487594620372,0.9795879800058129,0.9781126330822056,0.9806216765911437,0.9791431610103078,0.0011814760954974724,3
