mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__max_depth,param_classifier__min_samples_split,param_classifier__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
19.99893636703491,0.2188790904362158,0.2374013900756836,0.02812992347272094,10,2,100,"{'classifier__max_depth': 10, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100}",0.9727100159056985,0.9769730281331799,0.9781849754227819,0.9742362982115353,0.9764811586657308,0.9757170952677854,0.0019741772417678906,6
39.30142035484314,0.2602061342739391,0.47517948150634765,0.030704106917418376,10,2,200,"{'classifier__max_depth': 10, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200}",0.9730393618131219,0.976994203450101,0.978332696564474,0.9739961514727155,0.9767058934385058,0.9758136613477836,0.001976632299441612,5
19.990484857559203,0.3757251333399694,0.2470346450805664,0.05824541628209708,10,5,100,"{'classifier__max_depth': 10, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100}",0.9730234454681534,0.9773124191875326,0.9780675656152488,0.9742267892956349,0.9765437373049342,0.9758347913743007,0.0019058124559905713,4
39.47937712669373,1.1000841684143574,0.50284423828125,0.047032123583091945,10,5,200,"{'classifier__max_depth': 10, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 200}",0.9730742021067067,0.9773584455367652,0.9782660276106954,0.9741175033518262,0.9767687116386421,0.975916978048927,0.001981958461379054,2
25.47943787574768,0.39343773829853235,0.3521437168121338,0.04085548656442212,20,2,100,"{'classifier__max_depth': 20, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100}",0.9729260310491161,0.9775039825577183,0.9768590809560865,0.974259391293008,0.9757844622376108,0.9754665896187079,0.0016794529322104335,8
45.10900173187256,2.0205837206447286,0.6446485042572021,0.06630925948404949,20,2,200,"{'classifier__max_depth': 20, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200}",0.9733812970703278,0.9779657642803141,0.9770962178699858,0.9746615358651802,0.976317778109614,0.9758845186390843,0.0016582712264079553,3
22.451320934295655,0.18154417653302843,0.3383152961730957,0.026386788398318786,20,5,100,"{'classifier__max_depth': 20, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100}",0.9731081108416393,0.9775103751062229,0.976879537111301,0.9745332853608082,0.9764420836158154,0.9756946784071573,0.0016308540570394317,7
43.42871103286743,0.8408702568977571,0.5928106784820557,0.04329629099247512,20,5,200,"{'classifier__max_depth': 20, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 200}",0.9733357305442646,0.9780551534169024,0.9772903648951919,0.9747127827956916,0.9767840169204549,0.976035609714501,0.0017465565703009376,1
23.832920408248903,0.33329319646367966,0.3883347034454346,0.01909891754935119,,2,100,"{'classifier__max_depth': None, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100}",0.9686649486950727,0.97448110618364,0.9735327449773746,0.970623069983064,0.9698054206250782,0.971421458092846,0.0022210953819845392,12
39.847342824935915,1.2682115319530158,0.548933744430542,0.042642868008432894,,2,200,"{'classifier__max_depth': None, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200}",0.970031172614092,0.9763111596423922,0.9743391649712209,0.9716557329227329,0.9718962552101175,0.972846697072111,0.0022126398099369875,11
20.393932485580443,1.5580454306119136,0.3352210998535156,0.030660988338898222,,5,100,"{'classifier__max_depth': None, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100}",0.9705526857634416,0.9771191245021271,0.9754426520211958,0.9730721884932422,0.9733717109947554,0.9739116723549524,0.0022320721476419155,10
27.208740139007567,2.242851367362747,0.351606559753418,0.060810893980973516,,5,200,"{'classifier__max_depth': None, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 200}",0.9717049972000009,0.9772660465752561,0.9757404915102695,0.9736722090772483,0.9741432036696477,0.9745053896064846,0.0018875523669234738,9
